filename AU01_r AU02_r AU04_r AU05_r AU06_r AU07_r AU09_r AU10_r AU12_r AU14_r AU15_r AU17_r AU20_r AU23_r AU25_r AU26_r AU45_r
frame_det_00_001086.jpg 0.02 0.38 0.4 0.0 2.99 2.77 0.81 3.21 4.04 2.32 0.0 0.06 0.51 0.0 3.67 0.14 0.0
frame_det_00_001092.jpg 1.85 0.0 0.0 0.43 1.26 3.24 1.38 1.79 0.0 0.0 2.68 0.0 0.0 1.17 2.41 0.13 0.92
frame_det_00_001116.jpg 1.0 2.02 0.0 0.77 0.41 0.0 0.63 0.5 0.16 1.3 0.0 0.23 0.0 0.39 0.8 1.7 0.0
frame_det_00_001125.jpg 0.29 0.13 0.63 1.88 2.02 1.41 1.89 1.21 2.11 1.22 0.01 0.0 0.0 0.0 3.63 1.13 0.0
frame_det_00_001131.jpg 0.0 0.21 0.3 0.8 0.99 2.29 1.37 1.68 1.75 0.26 0.21 0.0 0.77 0.0 2.25 1.51 0.0
frame_det_00_001138.jpg 1.44 0.84 2.1 0.87 0.02 0.0 0.53 1.52 0.43 1.25 0.48 0.74 0.05 0.0 1.61 0.16 0.0
frame_det_00_001141.jpg 2.28 0.94 0.24 0.0 0.53 3.01 0.97 1.02 0.0 0.0 0.89 0.08 0.96 0.0 1.44 0.44 1.75
frame_det_00_001148.jpg 0.07 0.0 0.74 0.0 3.26 1.81 0.72 1.98 3.84 1.84 0.0 0.0 0.0 0.08 2.62 0.0 0.0
frame_det_00_001174.jpg 0.0 0.0 0.0 1.42 3.3 0.96 0.73 2.93 4.25 1.15 0.0 0.0 0.0 0.0 3.79 0.0 0.0
frame_det_00_001176.jpg 0.0 0.25 0.0 0.0 0.49 0.0 0.0 0.0 1.68 0.48 0.0 0.0 0.19 0.0 2.2 0.92 0.0
frame_det_00_001182.jpg 1.73 1.02 1.39 1.78 0.32 1.45 0.0 0.22 0.2 0.51 0.0 0.0 0.0 0.0 1.01 0.91 0.0
frame_det_00_001189.jpg 0.0 2.07 0.0 1.26 1.06 1.37 0.09 0.99 1.11 0.83 0.9 0.72 0.0 0.07 1.67 0.44 0.0
frame_det_00_001210.jpg 0.49 0.0 1.52 0.0 1.08 0.84 0.0 0.49 1.21 1.15 0.0 0.74 0.26 0.73 0.11 0.98 0.0
frame_det_00_001262.jpg 0.87 0.07 1.58 0.0 0.0 0.0 0.86 1.99 0.0 1.56 0.26 0.25 0.0 0.0 0.83 0.71 0.53
frame_det_00_001267.jpg 0.0 0.57 0.0 0.0 0.0 0.0 0.14 0.65 0.66 1.0 0.0 0.0 0.0 0.0 0.09 0.57 0.0
frame_det_00_001269.jpg 0.9 1.45 0.0 0.66 0.11 0.0 0.75 0.9 0.0 1.58 1.09 0.0 0.0 0.0 1.38 0.0 0.38
frame_det_00_001284.jpg 0.41 0.52 0.2 0.0 1.62 1.94 0.83 2.32 2.62 2.92 0.11 0.0 0.91 0.19 2.52 0.78 0.0
frame_det_00_001291.jpg 0.0 0.0 0.0 0.0 2.27 0.92 0.37 1.71 3.53 1.57 0.0 0.0 0.0 0.17 2.01 1.1 1.2
frame_det_00_001316.jpg 0.57 0.55 0.0 0.0 2.15 0.46 1.0 1.84 3.52 1.84 0.0 0.0 0.0 0.0 3.31 0.68 0.0
frame_det_00_001330.jpg 1.55 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.19 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0
frame_det_00_001332.jpg 0.0 0.0 0.0 0.0 0.0 1.74 0.2 1.5 0.88 0.0 0.29 0.0 0.0 0.0 1.3 1.27 0.0
frame_det_00_001337.jpg 0.31 0.0 0.0 0.0 1.07 1.95 0.51 0.0 0.99 0.39 0.0 0.0 0.22 0.52 0.66 0.42 0.96
frame_det_00_001339.jpg 0.0 0.0 0.0 0.0 0.92 1.57 0.0 0.25 1.5 1.38 0.0 0.94 0.15 1.09 0.0 0.0 0.0
frame_det_00_001346.jpg 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.97 0.24 0.14 0.0 0.0 0.0 0.0 0.0 0.66 0.0
frame_det_00_001349.jpg 0.54 1.06 0.0 0.44 0.0 0.0 0.0 0.99 0.92 0.0 0.0 0.0 0.15 0.45 2.3 0.87 0.0
frame_det_00_001354.jpg 0.0 0.0 0.56 0.0 1.2 2.37 0.0 0.06 0.1 0.62 0.76 0.79 0.0 0.38 0.0 0.76 0.36
frame_det_00_001356.jpg 0.44 0.57 1.56 0.54 1.9 1.53 1.44 1.81 1.6 1.42 0.28 1.68 0.48 1.17 1.12 0.98 0.35
frame_det_00_001367.jpg 0.0 0.0 0.0 0.0 1.05 1.29 0.0 0.85 3.6 0.22 0.0 0.0 0.82 0.0 2.08 0.4 0.15
frame_det_00_001379.jpg 0.23 1.75 0.0 0.49 0.0 0.0 0.06 0.0 0.0 0.0 0.75 0.0 0.15 0.0 0.22 1.62 0.0
frame_det_00_001382.jpg 0.0 0.12 0.0 0.33 0.0 0.0 0.0 0.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.62 0.0
frame_det_00_001387.jpg 0.0 0.41 0.0 0.0 0.75 1.34 0.22 0.44 1.37 0.37 0.0 0.0 0.44 0.0 0.71 1.27 0.03
frame_det_00_001406.jpg 2.01 1.49 0.0 0.17 0.0 0.57 0.0 0.0 1.08 1.55 0.0 0.25 1.25 0.0 0.36 1.58 0.14
frame_det_00_001409.jpg 0.0 0.0 0.0 0.0 1.51 0.84 0.0 1.21 2.69 1.13 0.0 0.0 0.49 0.0 1.6 0.83 0.0
frame_det_00_001410.jpg 0.0 0.54 0.04 0.0 0.0 0.0 0.26 0.29 0.0 0.34 0.0 0.0 0.0 0.0 0.0 0.99 0.0
frame_det_00_001411.jpg 0.0 0.0 0.0 0.07 1.0 0.0 0.0 2.3 2.49 1.76 0.0 0.09 0.0 0.47 2.39 0.59 0.1
frame_det_00_001418.jpg 0.0 0.0 0.0 0.74 0.0 0.32 0.02 0.66 0.0 0.0 0.38 0.0 0.46 0.26 1.04 1.41 0.17
frame_det_00_001420.jpg 0.0 0.0 1.56 0.0 2.45 1.62 1.44 3.31 1.34 1.56 1.36 2.07 0.0 1.15 0.0 0.0 1.23
frame_det_00_001422.jpg 0.0 0.0 0.0 0.19 2.46 1.63 0.51 1.5 3.6 1.87 0.0 0.0 0.38 0.28 3.5 0.35 0.0
frame_det_00_001428.jpg 0.5 0.0 0.47 0.0 0.37 0.0 0.0 0.87 0.48 0.0 0.41 0.28 0.6 0.0 0.39 1.64 0.0
frame_det_00_001431.jpg 1.63 1.0 1.08 1.03 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 2.06 0.58 0.0
frame_det_00_001434.jpg 0.24 0.0 0.0 0.0 0.1 0.0 0.15 0.69 1.36 1.33 0.0 0.0 0.0 0.01 0.88 0.22 0.56
frame_det_00_001435.jpg 0.37 0.0 0.54 0.0 2.89 2.09 1.81 2.94 3.57 1.33 0.0 0.0 0.0 0.41 2.41 0.9 0.72
frame_det_00_001437.jpg 1.23 0.78 0.0 1.47 0.0 0.0 0.0 1.02 1.04 0.96 0.34 0.0 0.0 0.0 0.96 0.0 0.0
frame_det_00_001442.jpg 0.19 0.15 0.15 0.66 0.14 0.53 0.22 0.0 0.01 0.0 0.6 0.0 0.0 0.0 2.14 0.87 0.42
frame_det_00_001446.jpg 0.45 1.07 1.46 0.0 0.47 1.42 1.11 0.42 0.0 0.0 0.4 0.0 0.38 0.0 2.55 1.74 1.7
frame_det_00_001449.jpg 1.04 1.66 0.14 1.09 0.67 1.01 0.0 1.56 2.02 0.59 0.0 0.0 0.0 0.0 2.34 1.45 0.19
frame_det_00_001451.jpg 0.0 0.0 0.0 0.0 1.09 0.18 1.19 1.03 1.88 1.87 0.0 0.0 0.0 0.08 1.8 0.39 0.05
frame_det_00_001456.jpg 0.63 0.28 0.0 0.2 0.19 0.2 0.1 0.62 0.0 0.0 0.0 0.0 0.0 0.0 1.34 0.8 0.25
frame_det_00_001457.jpg 3.27 3.02 0.0 1.92 0.0 0.0 0.0 0.25 0.39 0.0 0.0 0.08 0.0 0.0 0.0 0.0 2.35
frame_det_00_001463.jpg 0.0 0.0 0.39 0.0 1.33 0.75 1.12 1.99 1.35 0.84 0.0 0.59 0.0 0.16 1.26 0.81 0.0
frame_det_00_001475.jpg 0.2 0.07 0.0 0.18 1.41 2.12 0.13 0.77 2.55 1.79 0.0 0.0 0.89 0.0 2.35 0.33 0.0
frame_det_00_001478.jpg 0.0 0.0 0.0 0.0 1.07 1.21 1.55 3.45 0.48 0.0 0.0 0.0 0.08 0.0 0.49 0.14 0.0
frame_det_00_001486.jpg 0.0 0.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.81 1.76 0.56
frame_det_00_001487.jpg 0.46 1.23 0.0 0.0 0.0 0.76 0.0 0.0 1.09 0.62 0.0 0.3 0.0 0.0 0.57 0.9 0.63
frame_det_00_001488.jpg 0.93 0.0 0.79 0.0 2.47 1.88 0.22 1.11 3.03 2.5 0.0 0.0 0.02 0.0 3.1 1.35 0.0
frame_det_00_001496.jpg 0.0 0.51 0.0 0.49 0.0 0.57 0.0 0.41 1.15 1.13 0.0 0.78 0.09 0.44 0.0 0.78 0.0
frame_det_00_001500.jpg 0.28 0.0 0.12 0.0 2.57 2.18 0.53 1.65 2.47 0.82 0.0 0.36 0.0 0.0 0.0 0.88 1.52
frame_det_00_001502.jpg 0.0 0.92 0.0 0.0 0.48 0.0 0.44 1.16 1.94 0.82 0.0 0.0 0.61 0.0 2.36 1.15 0.83
frame_det_00_001503.jpg 0.71 0.86 0.0 1.01 0.94 0.0 0.0 0.89 2.73 1.65 0.0 0.0 0.0 0.0 2.36 0.0 0.0
frame_det_00_001525.jpg 0.0 0.51 0.0 1.7 0.0 0.62 0.31 0.79 2.61 2.12 0.0 0.54 0.0 0.0 2.04 0.0 0.0
frame_det_00_001542.jpg 0.16 0.47 1.88 0.16 0.0 0.12 0.0 0.87 0.0 0.41 0.0 0.0 0.0 0.0 1.43 1.0 0.0
frame_det_00_001543.jpg 1.39 0.28 1.15 0.0 3.79 2.33 1.09 4.98 3.49 1.14 0.0 1.36 0.0 0.67 3.4 0.0 0.98
frame_det_00_001545.jpg 0.0 0.0 0.0 0.0 0.59 0.9 0.1 0.0 0.95 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0
frame_det_00_001549.jpg 1.12 0.58 0.0 1.26 2.39 3.67 0.86 1.55 3.27 1.31 0.0 0.0 0.61 0.0 3.79 1.34 0.0
frame_det_00_001550.jpg 0.61 0.06 0.0 0.0 1.18 0.0 0.02 1.53 1.77 1.07 0.0 0.0 0.58 0.35 0.22 0.0 0.0
frame_det_00_001551.jpg 2.09 0.22 3.01 0.42 0.3 3.68 0.35 1.2 1.5 1.88 0.0 0.22 0.0 0.44 0.0 0.0 0.0
frame_det_00_001558.jpg 0.52 0.09 0.0 0.39 2.0 3.55 1.65 1.88 2.66 0.0 0.16 0.0 0.0 0.0 2.75 2.04 0.75
frame_det_00_001560.jpg 0.15 0.58 0.0 0.0 1.84 0.0 0.24 2.1 2.67 1.92 0.0 0.0 0.0 0.13 3.08 0.52 0.9
frame_det_00_001568.jpg 0.0 0.53 0.0 0.13 1.0 3.18 1.1 2.15 2.33 1.63 0.0 0.25 0.0 0.75 1.58 0.95 0.36
frame_det_00_001590.jpg 1.52 0.65 1.51 0.0 0.0 0.08 0.0 0.0 0.14 0.81 0.0 0.0 0.0 0.0 0.0 0.32 0.0
frame_det_00_001592.jpg 0.76 0.01 0.0 0.78 0.0 0.0 0.0 0.0 0.12 0.27 0.0 0.0 1.36 0.0 0.0 0.0 0.0
frame_det_00_001593.jpg 0.11 0.0 0.0 0.0 2.3 3.15 0.81 2.04 3.58 1.63 0.0 0.0 0.82 0.0 2.75 0.77 0.13
frame_det_00_001597.jpg 0.0 0.35 0.11 0.0 0.86 0.58 0.15 2.26 1.72 1.67 0.0 0.72 0.0 0.49 0.9 0.33 0.0
frame_det_00_001604.jpg 1.32 1.58 1.51 1.2 1.9 2.31 0.17 1.74 1.44 1.17 0.0 0.6 1.21 0.65 0.32 0.72 0.0
frame_det_00_001623.jpg 0.1 0.0 0.0 1.59 0.24 0.4 0.0 0.24 0.0 0.9 0.0 1.15 0.0 1.07 0.0 0.0 0.0
frame_det_00_001631.jpg 0.0 0.47 1.28 0.81 0.0 0.15 0.88 0.18 1.0 1.69 0.0 0.16 0.0 0.28 0.54 1.85 0.08
frame_det_00_001637.jpg 1.65 0.0 0.0 0.22 2.1 2.46 0.2 1.67 3.08 1.94 0.0 0.0 0.23 0.0 3.13 0.71 0.09
frame_det_00_001643.jpg 0.0 0.87 0.0 0.0 0.0 0.0 0.0 0.0 0.75 1.46 0.05 0.03 0.31 0.19 0.0 0.31 0.0
frame_det_00_001644.jpg 0.15 0.0 0.0 0.46 1.52 1.99 0.0 1.37 3.1 1.9 0.0 0.0 0.0 0.38 1.84 0.0 0.0
frame_det_00_001655.jpg 1.05 0.0 0.6 0.0 3.44 3.09 1.11 2.71 2.15 1.82 1.03 0.7 0.7 1.12 0.73 0.6 0.75
frame_det_00_001657.jpg 1.38 0.31 0.63 0.05 0.76 2.61 1.35 0.0 0.21 0.0 1.44 0.0 0.39 0.0 1.24 1.28 0.2
frame_det_00_001658.jpg 1.43 0.06 0.0 0.41 0.0 0.21 0.71 0.67 0.49 1.84 0.05 0.0 0.3 0.81 0.0 0.59 0.0
frame_det_00_001663.jpg 0.0 0.0 0.0 0.0 2.11 1.1 0.0 1.13 3.53 2.16 0.0 0.0 0.29 0.0 1.29 0.78 0.15
frame_det_00_001664.jpg 0.0 0.02 0.0 0.56 0.0 0.25 0.38 0.13 0.52 0.37 0.0 0.0 0.0 0.0 0.46 0.28 0.0
frame_det_00_001668.jpg 0.0 0.22 0.0 0.0 2.17 0.53 0.96 2.67 3.78 3.04 0.0 0.0 0.0 0.21 2.76 0.0 0.0
frame_det_00_001671.jpg 1.69 1.65 0.0 1.15 2.24 1.43 0.01 2.59 3.29 1.22 0.0 0.16 0.0 0.32 2.1 0.76 0.0
frame_det_00_001673.jpg 2.19 0.4 0.12 0.0 0.73 0.0 0.0 1.3 1.99 2.18 0.0 0.0 0.0 0.0 0.07 0.68 0.0
frame_det_00_001677.jpg 2.29 1.11 1.25 0.0 0.4 0.0 0.0 0.87 0.2 1.55 0.11 1.22 0.0 0.0 0.11 1.55 3.57
frame_det_00_001693.jpg 0.0 0.53 0.0 1.41 0.22 0.91 0.1 0.0 1.14 0.84 0.21 0.97 0.0 0.54 0.0 1.06 0.0
frame_det_00_001703.jpg 0.91 2.37 0.74 0.93 0.0 0.0 0.64 1.21 0.24 0.77 0.0 0.9 0.0 0.55 0.46 0.99 0.51
frame_det_00_001714.jpg 0.0 0.0 0.0 0.0 1.59 0.45 0.0 2.18 3.5 1.57 0.0 0.0 0.0 0.0 1.9 0.0 0.0
frame_det_00_001738.jpg 0.08 0.21 0.0 0.0 0.81 1.77 0.45 0.41 1.36 1.13 0.31 1.18 0.48 0.81 0.74 1.29 0.52
frame_det_00_001743.jpg 0.28 0.38 0.0 0.43 0.83 1.48 0.0 0.0 1.36 0.58 0.0 0.0 0.0 0.07 0.0 0.0 0.05
frame_det_00_001748.jpg 0.0 0.0 0.14 0.0 2.17 1.22 0.0 2.02 3.71 2.03 0.0 0.0 0.4 0.27 3.16 0.0 0.0
frame_det_00_001752.jpg 0.2 0.63 0.0 0.43 0.2 0.59 1.51 0.0 0.0 0.0 0.12 0.0 0.14 0.0 1.39 0.26 0.06
frame_det_00_001756.jpg 1.75 2.79 0.0 0.86 1.86 0.0 0.53 2.41 2.62 0.41 0.0 0.0 0.21 0.0 2.5 0.0 0.0
frame_det_00_001770.jpg 0.0 0.0 0.0 0.0 0.26 0.44 0.05 1.09 0.94 0.0 0.0 0.0 0.0 0.0 0.48 1.03 0.33
frame_det_00_001778.jpg 0.35 1.6 0.0 0.66 0.0 0.92 0.14 0.0 0.24 1.01 0.0 0.05 0.0 0.15 0.0 0.0 0.0
frame_det_00_001788.jpg 1.35 0.71 2.73 0.0 0.93 2.18 0.98 1.07 0.13 0.53 0.0 0.28 0.0 0.0 0.72 1.17 0.54
frame_det_00_001792.jpg 0.0 0.0 0.0 0.11 0.0 0.0 0.46 0.0 0.0 0.0 0.08 0.0 0.63 0.0 0.0 0.07 0.0
frame_det_00_001804.jpg 0.87 0.0 1.45 0.41 2.07 1.23 0.0 1.79 1.42 1.23 0.96 0.68 1.55 1.19 0.13 0.71 0.0
frame_det_00_001818.jpg 0.0 0.0 1.04 0.0 2.65 1.55 0.0 2.47 2.99 2.47 0.0 0.0 0.0 0.0 2.64 0.69 0.0
frame_det_00_001821.jpg 1.95 1.06 0.55 0.0 0.0 0.44 0.0 0.28 0.54 0.3 1.24 0.21 0.21 0.0 0.22 0.0 0.18
frame_det_00_001834.jpg 0.0 0.0 0.03 0.0 2.4 2.41 0.24 2.03 3.29 0.87 0.0 0.0 0.0 0.0 2.65 0.57 0.0
frame_det_00_001835.jpg 0.0 0.0 0.0 0.4 0.36 0.59 0.0 0.59 1.09 0.71 1.49 0.6 0.0 0.09 0.0 0.87 0.0
frame_det_00_001839.jpg 0.05 0.05 0.0 0.32 1.06 0.38 0.67 1.38 1.42 2.14 0.0 2.04 0.0 1.54 0.56 1.21 0.37
frame_det_00_001848.jpg 1.4 0.0 1.5 0.0 1.89 4.08 0.48 2.49 0.79 0.01 0.0 0.21 0.0 0.0 0.0 0.88 0.0
frame_det_00_001849.jpg 1.11 0.08 1.05 2.31 0.0 0.0 0.0 0.54 0.08 2.48 0.91 0.1 0.71 0.11 0.18 0.0 0.16
frame_det_00_001856.jpg 0.0 0.0 0.08 0.0 2.14 1.78 0.0 1.54 3.39 2.51 0.0 0.0 0.44 0.22 1.5 0.71 0.37
frame_det_00_001881.jpg 0.83 1.51 1.58 0.0 2.85 2.96 1.64 2.53 3.38 1.08 0.0 0.0 0.26 0.11 4.0 0.65 0.0
frame_det_00_001905.jpg 1.69 0.25 3.59 0.0 2.13 3.51 0.79 1.95 0.58 1.29 0.51 2.19 0.0 0.29 0.8 0.25 0.2
frame_det_00_001906.jpg 0.03 0.47 0.0 0.0 0.71 1.01 0.0 0.09 0.85 0.74 0.0 0.82 0.0 0.14 0.0 1.64 0.0
frame_det_00_001915.jpg 0.0 0.43 0.27 0.02 1.79 0.59 0.15 1.11 3.02 1.63 0.0 0.7 0.15 0.75 1.88 0.15 0.0
frame_det_00_001927.jpg 0.0 0.0 0.7 0.0 3.55 3.68 1.11 2.34 3.1 2.49 0.42 0.0 0.0 0.28 2.22 0.79 0.7
frame_det_00_001931.jpg 0.94 0.74 0.16 0.73 1.08 0.0 0.0 1.72 2.84 1.68 0.0 0.0 0.03 0.43 3.81 1.21 0.22
frame_det_00_001945.jpg 0.81 2.0 0.0 0.48 2.68 1.43 0.53 1.96 4.24 1.04 0.0 0.0 0.0 0.0 4.3 1.73 0.12
frame_det_00_001957.jpg 0.05 0.47 2.29 0.0 0.0 0.0 0.07 0.0 0.0 0.33 0.0 0.0 0.0 0.0 0.0 1.76 1.09
frame_det_00_001972.jpg 0.29 0.34 0.0 0.19 3.12 1.69 0.49 1.64 3.34 0.98 0.0 0.0 0.0 0.0 3.16 0.38 0.0
frame_det_00_001989.jpg 0.0 0.0 0.0 1.03 0.0 0.0 0.0 0.0 0.12 0.47 0.0 0.0 0.08 0.0 0.63 0.56 0.0
frame_det_00_002006.jpg 1.61 0.48 1.12 0.0 0.77 0.25 0.0 1.29 0.66 1.6 0.0 1.03 0.0 0.0 0.0 1.13 0.01
frame_det_00_002007.jpg 0.24 0.0 0.0 0.63 0.87 3.0 1.31 0.82 1.16 0.13 0.0 0.0 0.0 0.0 1.89 0.81 0.49
frame_det_00_002011.jpg 1.3 2.77 0.0 2.05 0.23 0.0 0.44 0.0 0.22 0.0 0.2 0.4 0.0 0.05 0.82 0.0 0.23
frame_det_00_002018.jpg 0.05 0.2 0.0 0.28 1.13 0.84 0.32 0.59 2.16 1.77 0.0 0.47 0.07 0.6 0.38 0.85 0.05
frame_det_00_002019.jpg 0.02 0.0 0.0 0.0 1.16 0.0 0.0 1.43 2.12 1.21 0.0 0.0 0.0 0.0 1.31 1.19 0.0
frame_det_00_002021.jpg 0.0 0.0 0.0 0.41 2.1 1.11 0.22 2.76 3.78 2.44 0.0 0.0 0.0 0.0 3.84 0.51 0.0
frame_det_00_002022.jpg 0.15 0.83 0.22 0.57 1.11 0.49 0.0 1.21 2.32 3.93 0.0 0.75 0.0 2.25 0.5 1.16 0.0
frame_det_00_002024.jpg 0.81 1.0 0.52 0.0 0.16 0.0 0.0 0.96 0.0 0.0 0.44 0.0 0.69 0.0 1.33 1.79 0.0
frame_det_00_002039.jpg 0.0 0.0 0.38 0.0 0.45 0.82 0.19 0.66 0.0 0.78 0.0 0.74 0.0 0.77 0.0 0.0 0.34
frame_det_00_002048.jpg 0.19 0.0 1.31 0.0 0.05 0.97 0.38 0.49 0.01 0.91 0.0 0.0 0.0 0.0 1.05 1.07 0.0
frame_det_00_002064.jpg 0.0 0.66 0.59 0.78 1.44 0.0 0.0 1.85 2.75 3.23 0.0 1.12 0.44 0.9 1.65 0.0 0.0
frame_det_00_002066.jpg 0.0 0.21 0.0 0.4 0.57 0.84 0.73 0.99 2.09 1.07 0.12 0.0 0.0 0.0 0.58 0.22 0.0
frame_det_00_002080.jpg 1.5 0.43 0.0 0.26 0.2 0.04 0.0 0.27 1.31 1.81 0.0 0.73 0.0 0.0 0.0 0.0 0.0
frame_det_00_002081.jpg 1.27 0.0 1.28 0.86 1.89 3.19 0.76 1.76 1.0 1.84 0.48 2.42 1.6 0.85 0.01 0.19 0.0
frame_det_00_002083.jpg 0.48 0.0 0.0 0.63 0.0 0.36 0.0 1.59 0.78 2.13 1.27 0.0 0.46 0.0 1.08 3.0 0.27
frame_det_00_002086.jpg 0.0 0.74 0.0 0.28 0.57 0.12 0.0 0.03 2.06 1.57 0.0 0.0 0.0 0.06 1.21 0.37 0.65
frame_det_00_002088.jpg 0.84 0.27 0.0 0.29 2.94 0.0 0.84 3.23 3.79 2.31 0.28 1.11 0.0 0.0 3.4 0.68 0.0
frame_det_00_002093.jpg 0.0 0.0 1.48 0.01 2.58 1.84 0.43 2.18 3.87 1.9 0.0 0.0 0.02 0.65 2.69 0.69 0.0
frame_det_00_002096.jpg 0.0 0.0 0.0 0.51 2.11 1.61 0.0 0.4 3.3 1.89 0.0 0.0 1.39 0.0 2.95 0.46 0.0
frame_det_00_002101.jpg 1.52 0.85 0.0 0.25 0.43 0.0 0.0 0.61 1.0 0.0 0.0 0.0 0.0 0.0 0.28 0.0 0.0
frame_det_00_002102.jpg 1.42 3.29 0.0 0.71 1.31 0.64 0.0 1.04 2.93 1.46 0.0 0.0 0.0 0.0 2.26 1.19 0.0
frame_det_00_002108.jpg 0.5 0.98 0.0 0.85 1.03 1.04 0.58 1.12 2.51 1.15 0.0 0.0 0.0 0.0 2.36 0.78 0.0
frame_det_00_002110.jpg 0.0 0.0 0.0 0.9 0.0 0.0 0.45 2.16 1.26 0.0 0.0 0.0 0.29 0.0 2.54 1.53 0.1
frame_det_00_002123.jpg 1.24 0.75 1.06 0.0 3.22 3.77 3.97 0.0 2.44 0.42 5.0 1.02 0.0 4.01 2.66 0.79 1.13
frame_det_00_002135.jpg 1.65 1.71 0.42 1.78 0.44 0.0 0.66 0.0 0.0 0.0 2.08 0.2 0.0 0.0 0.21 2.03 0.0
frame_det_00_002140.jpg 0.21 0.66 0.0 0.95 1.27 1.01 0.0 1.5 3.58 1.77 0.0 0.0 0.27 0.0 3.02 0.17 0.0
frame_det_00_002142.jpg 0.0 0.0 0.0 0.0 2.18 1.4 0.0 1.8 4.11 0.9 0.0 0.0 0.87 0.24 3.14 0.45 0.0
frame_det_00_002160.jpg 0.44 1.59 0.0 2.88 0.0 0.0 0.55 0.04 0.0 0.0 0.0 0.44 0.0 0.95 0.42 1.23 0.0
frame_det_00_002162.jpg 0.04 0.75 0.67 0.84 1.19 0.0 0.0 1.66 1.88 1.52 0.0 0.25 0.0 0.55 0.0 1.1 0.0
frame_det_00_002168.jpg 0.0 0.0 0.0 0.0 1.68 2.88 1.36 2.3 1.6 0.68 0.17 1.57 0.19 0.39 1.54 0.14 0.57
frame_det_00_002170.jpg 2.35 0.0 1.21 0.63 0.0 0.97 0.0 1.22 0.11 1.61 1.01 0.36 0.0 0.19 0.0 0.84 0.0
frame_det_00_002223.jpg 0.21 0.0 0.0 0.54 0.0 0.0 0.82 0.36 0.0 0.0 0.97 0.04 0.0 0.0 0.0 0.0 0.0
frame_det_00_002229.jpg 0.72 2.78 0.0 0.68 1.77 0.89 0.0 1.57 3.28 1.13 0.0 0.32 0.0 0.11 2.83 1.66 0.0
frame_det_00_002236.jpg 0.59 0.0 0.76 0.0 1.46 2.77 0.34 1.74 3.19 1.23 0.0 0.0 0.16 0.0 3.49 1.99 0.0
frame_det_00_002238.jpg 0.0 0.0 1.38 0.0 2.8 2.83 1.02 2.39 2.88 3.29 0.0 0.0 0.0 0.0 1.84 0.0 0.14
frame_det_00_002254.jpg 0.0 0.0 0.0 1.82 2.05 0.11 0.0 1.03 2.68 1.49 0.0 0.0 0.0 0.19 1.96 0.34 0.0
frame_det_00_002261.jpg 0.0 0.0 1.08 0.27 2.06 2.3 0.76 1.1 2.99 1.06 0.0 0.0 0.0 0.0 1.97 0.69 0.0
frame_det_00_002264.jpg 1.26 0.0 0.0 0.0 2.37 3.12 0.88 1.53 3.21 2.01 0.21 0.0 0.63 0.0 2.05 0.0 0.45
frame_det_00_002281.jpg 0.0 0.0 0.0 0.0 1.42 2.48 1.07 1.72 1.54 1.12 0.0 0.25 0.0 0.21 1.92 1.05 0.89
frame_det_00_002290.jpg 0.0 0.01 0.31 0.0 2.68 1.97 0.65 2.7 3.54 1.64 0.0 0.0 0.36 0.0 2.48 1.06 0.78
frame_det_00_002292.jpg 0.0 1.81 0.0 0.0 0.0 0.0 0.19 0.0 0.11 0.0 0.49 0.0 0.2 0.0 1.57 2.15 0.84
frame_det_00_002302.jpg 0.79 2.15 0.0 2.31 0.07 0.14 0.8 2.5 1.48 0.83 0.3 0.54 0.91 0.0 2.09 2.81 0.0
frame_det_00_002306.jpg 0.72 2.05 0.0 0.0 0.08 0.0 0.0 0.0 0.5 0.27 0.0 0.0 0.0 0.06 0.58 0.39 0.24
frame_det_00_002317.jpg 0.25 1.48 0.0 1.03 0.7 0.0 0.16 0.85 2.19 1.46 0.0 0.28 0.27 0.63 0.8 0.27 0.0
frame_det_00_002331.jpg 0.28 0.11 0.0 1.07 0.53 2.36 0.0 0.22 2.24 1.68 0.0 0.0 0.53 0.0 1.36 0.77 0.0
frame_det_00_002341.jpg 0.51 0.0 1.59 0.0 3.1 2.89 2.54 3.0 2.91 3.27 0.24 0.92 1.33 0.75 1.04 0.38 0.24
frame_det_00_002342.jpg 0.1 1.15 0.0 0.82 0.87 1.06 0.0 1.16 3.04 1.53 0.0 0.0 0.0 0.5 2.19 0.82 0.0
frame_det_00_002355.jpg 0.0 0.0 0.32 0.32 0.52 0.0 0.0 0.0 1.62 1.81 0.0 0.6 0.44 0.43 0.88 0.99 0.0
frame_det_00_002358.jpg 0.0 0.0 1.9 0.0 2.75 1.85 1.03 1.86 2.86 2.09 0.07 0.35 0.4 0.21 1.3 0.6 0.52
frame_det_00_002359.jpg 0.0 0.32 0.0 0.07 1.53 0.75 0.52 1.45 1.86 2.34 0.0 0.0 0.52 0.28 1.83 1.2 0.35
